elapsed,day_idx,timestamp,pnl,cash,pnl_VELVETFRUIT_EXTRACT,pnl_HYDROGEL_PACK,pnl_VEV_4000,pnl_VEV_4500,pnl_VEV_5000,pnl_VEV_5100,pnl_VEV_5200,pnl_VEV_5300,pnl_VEV_5400,pnl_VEV_5500,pnl_VEV_6000,pnl_VEV_6500
0.87,0,868400,21916.0,2031316.0,0.0,21916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,868500,21716.0,2031316.0,0.0,21716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,868600,20916.0,2031316.0,0.0,20916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,868700,20916.0,2031316.0,0.0,20916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,868800,21116.0,2031316.0,0.0,21116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,868900,20916.0,2031316.0,0.0,20916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869000,21216.0,2031316.0,0.0,21216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869100,20916.0,2031316.0,0.0,20916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869200,20716.0,2031316.0,0.0,20716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869300,20716.0,2031316.0,0.0,20716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869400,20916.0,2031316.0,0.0,20916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869500,21116.0,2031316.0,0.0,21116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869600,21716.0,2031316.0,0.0,21716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869700,22316.0,2031316.0,0.0,22316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869800,22416.0,2031316.0,0.0,22416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,869900,21516.0,2031316.0,0.0,21516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870000,21316.0,2031316.0,0.0,21316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870100,21716.0,2031316.0,0.0,21716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870200,21916.0,2031316.0,0.0,21916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870300,21516.0,2031316.0,0.0,21516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870400,22316.0,2031316.0,0.0,22316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870500,22116.0,2031316.0,0.0,22116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870600,22516.0,2031316.0,0.0,22516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870700,22916.0,2031316.0,0.0,22916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870800,23116.0,2031316.0,0.0,23116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,870900,23116.0,2031316.0,0.0,23116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871000,23116.0,2031316.0,0.0,23116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871100,23916.0,2031316.0,0.0,23916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871200,24116.0,2031316.0,0.0,24116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871300,24116.0,2031316.0,0.0,24116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871400,23916.0,2031316.0,0.0,23916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871500,23516.0,2031316.0,0.0,23516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871600,24316.0,2031316.0,0.0,24316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871700,24316.0,2031316.0,0.0,24316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871800,24716.0,2031316.0,0.0,24716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,871900,24516.0,2031316.0,0.0,24516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872000,24916.0,2031316.0,0.0,24916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872100,25316.0,2031316.0,0.0,25316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872200,25716.0,2031316.0,0.0,25716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872300,25716.0,2031316.0,0.0,25716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872400,26116.0,2031316.0,0.0,26116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872500,25916.0,2031316.0,0.0,25916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872600,26316.0,2031316.0,0.0,26316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872700,26516.0,2031316.0,0.0,26516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872800,26916.0,2031316.0,0.0,26916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,872900,27116.0,2031316.0,0.0,27116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873000,27116.0,2031316.0,0.0,27116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873100,26916.0,2031316.0,0.0,26916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873200,26916.0,2031316.0,0.0,26916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873300,26916.0,2031316.0,0.0,26916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873400,26916.0,2031316.0,0.0,26916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873500,27116.0,2031316.0,0.0,27116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873600,26516.0,2031316.0,0.0,26516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873700,26316.0,2031316.0,0.0,26316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873800,25816.0,2031316.0,0.0,25816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,873900,26316.0,2031316.0,0.0,26316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874000,26916.0,2031316.0,0.0,26916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874100,26516.0,2031316.0,0.0,26516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874200,27716.0,2031316.0,0.0,27716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874300,26616.0,2031316.0,0.0,26616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874400,26516.0,2031316.0,0.0,26516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874500,26116.0,2031316.0,0.0,26116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874600,26116.0,2031316.0,0.0,26116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874700,26116.0,2031316.0,0.0,26116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874800,27116.0,2031316.0,0.0,27116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0,874900,27516.0,2031316.0,0.0,27516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875000,26916.0,2031316.0,0.0,26916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875100,26716.0,2031316.0,0.0,26716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875200,26716.0,2031316.0,0.0,26716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875300,26916.0,2031316.0,0.0,26916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875400,27116.0,2031316.0,0.0,27116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875500,26516.0,2031316.0,0.0,26516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875600,27616.0,2031316.0,0.0,27616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875700,27116.0,2031316.0,0.0,27116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875800,27316.0,2031316.0,0.0,27316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,875900,27316.0,2031316.0,0.0,27316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876000,27916.0,2031316.0,0.0,27916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876100,27916.0,2031316.0,0.0,27916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876200,28116.0,2031316.0,0.0,28116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876300,28916.0,2031316.0,0.0,28916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876400,28916.0,2031316.0,0.0,28916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876500,29516.0,2031316.0,0.0,29516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876600,29116.0,2031316.0,0.0,29116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876700,28916.0,2031316.0,0.0,28916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876800,29316.0,2031316.0,0.0,29316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,876900,29316.0,2031316.0,0.0,29316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877000,29316.0,2031316.0,0.0,29316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877100,29516.0,2031316.0,0.0,29516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877200,29216.0,2031316.0,0.0,29216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877300,29116.0,2031316.0,0.0,29116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877400,29516.0,2031316.0,0.0,29516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877500,29316.0,2031316.0,0.0,29316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877600,29316.0,2031316.0,0.0,29316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877700,29616.0,2031316.0,0.0,29616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877800,29316.0,2031316.0,0.0,29316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,877900,29316.0,2031316.0,0.0,29316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878000,29716.0,2031316.0,0.0,29716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878100,30116.0,2031316.0,0.0,30116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878200,30516.0,2031316.0,0.0,30516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878300,30516.0,2031316.0,0.0,30516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878400,30916.0,2031316.0,0.0,30916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878500,30516.0,2031316.0,0.0,30516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878600,29916.0,2031316.0,0.0,29916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878700,30516.0,2031316.0,0.0,30516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878800,30516.0,2031316.0,0.0,30516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,878900,30916.0,2031316.0,0.0,30916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879000,31116.0,2031316.0,0.0,31116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879100,30916.0,2031316.0,0.0,30916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879200,30916.0,2031316.0,0.0,30916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879300,30916.0,2031316.0,0.0,30916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879400,30916.0,2031316.0,0.0,30916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879500,30716.0,2031316.0,0.0,30716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879600,31116.0,2031316.0,0.0,31116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879700,31116.0,2031316.0,0.0,31116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879800,31116.0,2031316.0,0.0,31116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,879900,31916.0,2031316.0,0.0,31916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880000,32516.0,2031316.0,0.0,32516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880100,32716.0,2031316.0,0.0,32716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880200,33540.0,1811404.0,0.0,33540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880300,33282.0,1711434.0,0.0,33282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880400,32946.0,1711434.0,0.0,32946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880500,32778.0,1711434.0,0.0,32778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880600,32442.0,1711434.0,0.0,32442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880700,32778.0,1711434.0,0.0,32778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880800,32610.0,1711434.0,0.0,32610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,880900,33402.0,1591530.0,0.0,33402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881000,32778.0,1591530.0,0.0,32778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881100,32934.0,1591530.0,0.0,32934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881200,32622.0,1591530.0,0.0,32622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881300,32778.0,1591530.0,0.0,32778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881400,32544.0,1591530.0,0.0,32544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881500,33090.0,1591530.0,0.0,33090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881600,32622.0,1591530.0,0.0,32622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881700,32466.0,1591530.0,0.0,32466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881800,32466.0,1591530.0,0.0,32466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,881900,31998.0,1591530.0,0.0,31998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882000,31998.0,1591530.0,0.0,31998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882100,32154.0,1591530.0,0.0,32154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882200,31686.0,1591530.0,0.0,31686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882300,31686.0,1591530.0,0.0,31686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882400,32310.0,1591530.0,0.0,32310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882500,32310.0,1591530.0,0.0,32310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882600,31686.0,1591530.0,0.0,31686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882700,31998.0,1591530.0,0.0,31998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882800,31686.0,1591530.0,0.0,31686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,882900,31998.0,1591530.0,0.0,31998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883000,31842.0,1591530.0,0.0,31842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883100,31842.0,1591530.0,0.0,31842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883200,32622.0,1591530.0,0.0,32622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883300,31686.0,1591530.0,0.0,31686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883400,31998.0,1591530.0,0.0,31998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883500,32466.0,1591530.0,0.0,32466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883600,33296.0,1511594.0,0.0,33296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883700,32926.0,1511594.0,0.0,32926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883800,32778.0,1511594.0,0.0,32778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,883900,32482.0,1511594.0,0.0,32482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884000,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884100,32334.0,1511594.0,0.0,32334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884200,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884300,32038.0,1511594.0,0.0,32038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884400,31742.0,1511594.0,0.0,31742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884500,32038.0,1511594.0,0.0,32038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884600,32038.0,1511594.0,0.0,32038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884700,32630.0,1511594.0,0.0,32630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884800,32482.0,1511594.0,0.0,32482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,884900,32334.0,1511594.0,0.0,32334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0,885000,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885100,32038.0,1511594.0,0.0,32038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885200,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885300,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885400,31742.0,1511594.0,0.0,31742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885500,31742.0,1511594.0,0.0,31742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885600,31594.0,1511594.0,0.0,31594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885700,31742.0,1511594.0,0.0,31742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885800,31446.0,1511594.0,0.0,31446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,885900,31150.0,1511594.0,0.0,31150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886000,31594.0,1511594.0,0.0,31594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886100,31446.0,1511594.0,0.0,31446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886200,32038.0,1511594.0,0.0,32038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886300,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886400,32038.0,1511594.0,0.0,32038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886500,32334.0,1511594.0,0.0,32334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886600,32334.0,1511594.0,0.0,32334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886700,32630.0,1511594.0,0.0,32630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886800,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,886900,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887000,32186.0,1511594.0,0.0,32186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887100,31890.0,1511594.0,0.0,31890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887200,31742.0,1511594.0,0.0,31742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887300,31594.0,1511594.0,0.0,31594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887400,31742.0,1511594.0,0.0,31742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887500,31298.0,1511594.0,0.0,31298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887600,30854.0,1511594.0,0.0,30854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887700,31002.0,1511594.0,0.0,31002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887800,30706.0,1511594.0,0.0,30706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,887900,30706.0,1511594.0,0.0,30706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,888000,30330.0,1611594.0,0.0,30330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,888100,29602.5,1981650.0,0.0,29602.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,888200,29465.0,2031665.0,0.0,29465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0,888300,29465.0,2031665.0,0.0,29465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
