elapsed,day_idx,timestamp,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,VEV_4000,VEV_4500,VEV_5000,VEV_5100,VEV_5200,VEV_5300,VEV_5400,VEV_5500,VEV_6000,VEV_6500
0.2276,0,227600,0,200,0,0,0,0,0,0,0,0,0,0
0.2277,0,227700,0,200,0,0,0,0,0,0,0,0,0,0
0.2278,0,227800,0,200,0,0,0,0,0,0,0,0,0,0
0.2279,0,227900,0,200,0,0,0,0,0,0,0,0,0,0
0.228,0,228000,0,200,0,0,0,0,0,0,0,0,0,0
0.2281,0,228100,0,200,0,0,0,0,0,0,0,0,0,0
0.2282,0,228200,0,200,0,0,0,0,0,0,0,0,0,0
0.2283,0,228300,0,200,0,0,0,0,0,0,0,0,0,0
0.2284,0,228400,0,200,0,0,0,0,0,0,0,0,0,0
0.2285,0,228500,0,200,0,0,0,0,0,0,0,0,0,0
0.2286,0,228600,0,200,0,0,0,0,0,0,0,0,0,0
0.2287,0,228700,0,200,0,0,0,0,0,0,0,0,0,0
0.2288,0,228800,0,200,0,0,0,0,0,0,0,0,0,0
0.2289,0,228900,0,200,0,0,0,0,0,0,0,0,0,0
0.229,0,229000,0,200,0,0,0,0,0,0,0,0,0,0
0.2291,0,229100,0,200,0,0,0,0,0,0,0,0,0,0
0.2292,0,229200,0,200,0,0,0,0,0,0,0,0,0,0
0.2293,0,229300,0,200,0,0,0,0,0,0,0,0,0,0
0.2294,0,229400,0,200,0,0,0,0,0,0,0,0,0,0
0.2295,0,229500,0,200,0,0,0,0,0,0,0,0,0,0
0.2296,0,229600,0,200,0,0,0,0,0,0,0,0,0,0
0.2297,0,229700,0,200,0,0,0,0,0,0,0,0,0,0
0.2298,0,229800,0,200,0,0,0,0,0,0,0,0,0,0
0.2299,0,229900,0,200,0,0,0,0,0,0,0,0,0,0
0.23,0,230000,0,200,0,0,0,0,0,0,0,0,0,0
0.2301,0,230100,0,200,0,0,0,0,0,0,0,0,0,0
0.2302,0,230200,0,200,0,0,0,0,0,0,0,0,0,0
0.2303,0,230300,0,200,0,0,0,0,0,0,0,0,0,0
0.2304,0,230400,0,200,0,0,0,0,0,0,0,0,0,0
0.2305,0,230500,0,200,0,0,0,0,0,0,0,0,0,0
0.2306,0,230600,0,200,0,0,0,0,0,0,0,0,0,0
0.2307,0,230700,0,200,0,0,0,0,0,0,0,0,0,0
0.2308,0,230800,0,200,0,0,0,0,0,0,0,0,0,0
0.2309,0,230900,0,200,0,0,0,0,0,0,0,0,0,0
0.231,0,231000,0,200,0,0,0,0,0,0,0,0,0,0
0.2311,0,231100,0,144,0,0,0,0,0,0,0,0,0,0
0.2312,0,231200,0,70,0,0,0,0,0,0,0,0,0,0
0.2313,0,231300,0,0,0,0,0,0,0,0,0,0,0,0
0.2314,0,231400,0,-36,0,0,0,0,0,0,0,0,0,0
0.2315,0,231500,0,-74,0,0,0,0,0,0,0,0,0,0
0.2316,0,231600,0,-89,0,0,0,0,0,0,0,0,0,0
0.2317,0,231700,0,-128,0,0,0,0,0,0,0,0,0,0
0.2318,0,231800,0,-163,0,0,0,0,0,0,0,0,0,0
0.2319,0,231900,0,-200,0,0,0,0,0,0,0,0,0,0
0.232,0,232000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2321,0,232100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2322,0,232200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2323,0,232300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2324,0,232400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2325,0,232500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2326,0,232600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2327,0,232700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2328,0,232800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2329,0,232900,0,-200,0,0,0,0,0,0,0,0,0,0
0.233,0,233000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2331,0,233100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2332,0,233200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2333,0,233300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2334,0,233400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2335,0,233500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2336,0,233600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2337,0,233700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2338,0,233800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2339,0,233900,0,-200,0,0,0,0,0,0,0,0,0,0
0.234,0,234000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2341,0,234100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2342,0,234200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2343,0,234300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2344,0,234400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2345,0,234500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2346,0,234600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2347,0,234700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2348,0,234800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2349,0,234900,0,-200,0,0,0,0,0,0,0,0,0,0
0.235,0,235000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2351,0,235100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2352,0,235200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2353,0,235300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2354,0,235400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2355,0,235500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2356,0,235600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2357,0,235700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2358,0,235800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2359,0,235900,0,-200,0,0,0,0,0,0,0,0,0,0
0.236,0,236000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2361,0,236100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2362,0,236200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2363,0,236300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2364,0,236400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2365,0,236500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2366,0,236600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2367,0,236700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2368,0,236800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2369,0,236900,0,-200,0,0,0,0,0,0,0,0,0,0
0.237,0,237000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2371,0,237100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2372,0,237200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2373,0,237300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2374,0,237400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2375,0,237500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2376,0,237600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2377,0,237700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2378,0,237800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2379,0,237900,0,-200,0,0,0,0,0,0,0,0,0,0
0.238,0,238000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2381,0,238100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2382,0,238200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2383,0,238300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2384,0,238400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2385,0,238500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2386,0,238600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2387,0,238700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2388,0,238800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2389,0,238900,0,-200,0,0,0,0,0,0,0,0,0,0
0.239,0,239000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2391,0,239100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2392,0,239200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2393,0,239300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2394,0,239400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2395,0,239500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2396,0,239600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2397,0,239700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2398,0,239800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2399,0,239900,0,-200,0,0,0,0,0,0,0,0,0,0
0.24,0,240000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2401,0,240100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2402,0,240200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2403,0,240300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2404,0,240400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2405,0,240500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2406,0,240600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2407,0,240700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2408,0,240800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2409,0,240900,0,-200,0,0,0,0,0,0,0,0,0,0
0.241,0,241000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2411,0,241100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2412,0,241200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2413,0,241300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2414,0,241400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2415,0,241500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2416,0,241600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2417,0,241700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2418,0,241800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2419,0,241900,0,-200,0,0,0,0,0,0,0,0,0,0
0.242,0,242000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2421,0,242100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2422,0,242200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2423,0,242300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2424,0,242400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2425,0,242500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2426,0,242600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2427,0,242700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2428,0,242800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2429,0,242900,0,-200,0,0,0,0,0,0,0,0,0,0
0.243,0,243000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2431,0,243100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2432,0,243200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2433,0,243300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2434,0,243400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2435,0,243500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2436,0,243600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2437,0,243700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2438,0,243800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2439,0,243900,0,-200,0,0,0,0,0,0,0,0,0,0
0.244,0,244000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2441,0,244100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2442,0,244200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2443,0,244300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2444,0,244400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2445,0,244500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2446,0,244600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2447,0,244700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2448,0,244800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2449,0,244900,0,-200,0,0,0,0,0,0,0,0,0,0
0.245,0,245000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2451,0,245100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2452,0,245200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2453,0,245300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2454,0,245400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2455,0,245500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2456,0,245600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2457,0,245700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2458,0,245800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2459,0,245900,0,-200,0,0,0,0,0,0,0,0,0,0
0.246,0,246000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2461,0,246100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2462,0,246200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2463,0,246300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2464,0,246400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2465,0,246500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2466,0,246600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2467,0,246700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2468,0,246800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2469,0,246900,0,-200,0,0,0,0,0,0,0,0,0,0
0.247,0,247000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2471,0,247100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2472,0,247200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2473,0,247300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2474,0,247400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2475,0,247500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2476,0,247600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2477,0,247700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2478,0,247800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2479,0,247900,0,-200,0,0,0,0,0,0,0,0,0,0
0.248,0,248000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2481,0,248100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2482,0,248200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2483,0,248300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2484,0,248400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2485,0,248500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2486,0,248600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2487,0,248700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2488,0,248800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2489,0,248900,0,-200,0,0,0,0,0,0,0,0,0,0
0.249,0,249000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2491,0,249100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2492,0,249200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2493,0,249300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2494,0,249400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2495,0,249500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2496,0,249600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2497,0,249700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2498,0,249800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2499,0,249900,0,-200,0,0,0,0,0,0,0,0,0,0
0.25,0,250000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2501,0,250100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2502,0,250200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2503,0,250300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2504,0,250400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2505,0,250500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2506,0,250600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2507,0,250700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2508,0,250800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2509,0,250900,0,-200,0,0,0,0,0,0,0,0,0,0
0.251,0,251000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2511,0,251100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2512,0,251200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2513,0,251300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2514,0,251400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2515,0,251500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2516,0,251600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2517,0,251700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2518,0,251800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2519,0,251900,0,-200,0,0,0,0,0,0,0,0,0,0
0.252,0,252000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2521,0,252100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2522,0,252200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2523,0,252300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2524,0,252400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2525,0,252500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2526,0,252600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2527,0,252700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2528,0,252800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2529,0,252900,0,-200,0,0,0,0,0,0,0,0,0,0
0.253,0,253000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2531,0,253100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2532,0,253200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2533,0,253300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2534,0,253400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2535,0,253500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2536,0,253600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2537,0,253700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2538,0,253800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2539,0,253900,0,-200,0,0,0,0,0,0,0,0,0,0
0.254,0,254000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2541,0,254100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2542,0,254200,0,-200,0,0,0,0,0,0,0,0,0,0
0.2543,0,254300,0,-200,0,0,0,0,0,0,0,0,0,0
0.2544,0,254400,0,-200,0,0,0,0,0,0,0,0,0,0
0.2545,0,254500,0,-200,0,0,0,0,0,0,0,0,0,0
0.2546,0,254600,0,-200,0,0,0,0,0,0,0,0,0,0
0.2547,0,254700,0,-200,0,0,0,0,0,0,0,0,0,0
0.2548,0,254800,0,-200,0,0,0,0,0,0,0,0,0,0
0.2549,0,254900,0,-200,0,0,0,0,0,0,0,0,0,0
0.255,0,255000,0,-200,0,0,0,0,0,0,0,0,0,0
0.2551,0,255100,0,-200,0,0,0,0,0,0,0,0,0,0
0.2552,0,255200,0,-188,0,0,0,0,0,0,0,0,0,0
0.2553,0,255300,0,-122,0,0,0,0,0,0,0,0,0,0
0.2554,0,255400,0,-42,0,0,0,0,0,0,0,0,0,0
0.2555,0,255500,0,0,0,0,0,0,0,0,0,0,0,0
0.2556,0,255600,0,35,0,0,0,0,0,0,0,0,0,0
0.2557,0,255700,0,71,0,0,0,0,0,0,0,0,0,0
0.2558,0,255800,0,105,0,0,0,0,0,0,0,0,0,0
0.2559,0,255900,0,141,0,0,0,0,0,0,0,0,0,0
0.256,0,256000,0,180,0,0,0,0,0,0,0,0,0,0
0.2561,0,256100,0,200,0,0,0,0,0,0,0,0,0,0
0.2562,0,256200,0,200,0,0,0,0,0,0,0,0,0,0
0.2563,0,256300,0,200,0,0,0,0,0,0,0,0,0,0
0.2564,0,256400,0,200,0,0,0,0,0,0,0,0,0,0
0.2565,0,256500,0,200,0,0,0,0,0,0,0,0,0,0
0.2566,0,256600,0,200,0,0,0,0,0,0,0,0,0,0
0.2567,0,256700,0,200,0,0,0,0,0,0,0,0,0,0
0.2568,0,256800,0,200,0,0,0,0,0,0,0,0,0,0
0.2569,0,256900,0,200,0,0,0,0,0,0,0,0,0,0
0.257,0,257000,0,200,0,0,0,0,0,0,0,0,0,0
0.2571,0,257100,0,200,0,0,0,0,0,0,0,0,0,0
0.2572,0,257200,0,200,0,0,0,0,0,0,0,0,0,0
0.2573,0,257300,0,200,0,0,0,0,0,0,0,0,0,0
0.2574,0,257400,0,200,0,0,0,0,0,0,0,0,0,0
0.2575,0,257500,0,200,0,0,0,0,0,0,0,0,0,0
0.2576,0,257600,0,200,0,0,0,0,0,0,0,0,0,0
0.2577,0,257700,0,200,0,0,0,0,0,0,0,0,0,0
0.2578,0,257800,0,200,0,0,0,0,0,0,0,0,0,0
0.2579,0,257900,0,200,0,0,0,0,0,0,0,0,0,0
0.258,0,258000,0,200,0,0,0,0,0,0,0,0,0,0
0.2581,0,258100,0,200,0,0,0,0,0,0,0,0,0,0
0.2582,0,258200,0,200,0,0,0,0,0,0,0,0,0,0
0.2583,0,258300,0,200,0,0,0,0,0,0,0,0,0,0
0.2584,0,258400,0,200,0,0,0,0,0,0,0,0,0,0
0.2585,0,258500,0,200,0,0,0,0,0,0,0,0,0,0
0.2586,0,258600,0,200,0,0,0,0,0,0,0,0,0,0
0.2587,0,258700,0,200,0,0,0,0,0,0,0,0,0,0
0.2588,0,258800,0,200,0,0,0,0,0,0,0,0,0,0
0.2589,0,258900,0,200,0,0,0,0,0,0,0,0,0,0
0.259,0,259000,0,200,0,0,0,0,0,0,0,0,0,0
0.2591,0,259100,0,200,0,0,0,0,0,0,0,0,0,0
0.2592,0,259200,0,200,0,0,0,0,0,0,0,0,0,0
0.2593,0,259300,0,200,0,0,0,0,0,0,0,0,0,0
0.2594,0,259400,0,200,0,0,0,0,0,0,0,0,0,0
0.2595,0,259500,0,200,0,0,0,0,0,0,0,0,0,0
0.2596,0,259600,0,200,0,0,0,0,0,0,0,0,0,0
0.2597,0,259700,0,200,0,0,0,0,0,0,0,0,0,0
0.2598,0,259800,0,200,0,0,0,0,0,0,0,0,0,0
0.2599,0,259900,0,200,0,0,0,0,0,0,0,0,0,0
0.26,0,260000,0,200,0,0,0,0,0,0,0,0,0,0
0.2601,0,260100,0,200,0,0,0,0,0,0,0,0,0,0
0.2602,0,260200,0,200,0,0,0,0,0,0,0,0,0,0
0.2603,0,260300,0,200,0,0,0,0,0,0,0,0,0,0
0.2604,0,260400,0,200,0,0,0,0,0,0,0,0,0,0
0.2605,0,260500,0,200,0,0,0,0,0,0,0,0,0,0
0.2606,0,260600,0,200,0,0,0,0,0,0,0,0,0,0
0.2607,0,260700,0,200,0,0,0,0,0,0,0,0,0,0
0.2608,0,260800,0,200,0,0,0,0,0,0,0,0,0,0
0.2609,0,260900,0,200,0,0,0,0,0,0,0,0,0,0
0.261,0,261000,0,200,0,0,0,0,0,0,0,0,0,0
0.2611,0,261100,0,200,0,0,0,0,0,0,0,0,0,0
0.2612,0,261200,0,200,0,0,0,0,0,0,0,0,0,0
0.2613,0,261300,0,200,0,0,0,0,0,0,0,0,0,0
0.2614,0,261400,0,200,0,0,0,0,0,0,0,0,0,0
0.2615,0,261500,0,200,0,0,0,0,0,0,0,0,0,0
0.2616,0,261600,0,200,0,0,0,0,0,0,0,0,0,0
0.2617,0,261700,0,200,0,0,0,0,0,0,0,0,0,0
0.2618,0,261800,0,200,0,0,0,0,0,0,0,0,0,0
0.2619,0,261900,0,200,0,0,0,0,0,0,0,0,0,0
0.262,0,262000,0,200,0,0,0,0,0,0,0,0,0,0
0.2621,0,262100,0,200,0,0,0,0,0,0,0,0,0,0
0.2622,0,262200,0,200,0,0,0,0,0,0,0,0,0,0
0.2623,0,262300,0,200,0,0,0,0,0,0,0,0,0,0
0.2624,0,262400,0,200,0,0,0,0,0,0,0,0,0,0
0.2625,0,262500,0,200,0,0,0,0,0,0,0,0,0,0
0.2626,0,262600,0,200,0,0,0,0,0,0,0,0,0,0
0.2627,0,262700,0,200,0,0,0,0,0,0,0,0,0,0
0.2628,0,262800,0,200,0,0,0,0,0,0,0,0,0,0
0.2629,0,262900,0,190,0,0,0,0,0,0,0,0,0,0
0.263,0,263000,0,142,0,0,0,0,0,0,0,0,0,0
0.2631,0,263100,0,84,0,0,0,0,0,0,0,0,0,0
0.2632,0,263200,0,54,0,0,0,0,0,0,0,0,0,0
0.2633,0,263300,0,54,0,0,0,0,0,0,0,0,0,0
0.2634,0,263400,0,54,0,0,0,0,0,0,0,0,0,0
0.2635,0,263500,0,42,0,0,0,0,0,0,0,0,0,0
0.2636,0,263600,0,42,0,0,0,0,0,0,0,0,0,0
0.2637,0,263700,0,42,0,0,0,0,0,0,0,0,0,0
0.2638,0,263800,0,42,0,0,0,0,0,0,0,0,0,0
0.2639,0,263900,0,6,0,0,0,0,0,0,0,0,0,0
0.264,0,264000,0,-27,0,0,0,0,0,0,0,0,0,0
0.2641,0,264100,0,-59,0,0,0,0,0,0,0,0,0,0
0.2642,0,264200,0,-69,0,0,0,0,0,0,0,0,0,0
0.2643,0,264300,0,-69,0,0,0,0,0,0,0,0,0,0
0.2644,0,264400,0,-69,0,0,0,0,0,0,0,0,0,0
0.2645,0,264500,0,-69,0,0,0,0,0,0,0,0,0,0
0.2646,0,264600,0,-69,0,0,0,0,0,0,0,0,0,0
0.2647,0,264700,0,-69,0,0,0,0,0,0,0,0,0,0
0.2648,0,264800,0,-69,0,0,0,0,0,0,0,0,0,0
0.2649,0,264900,0,-69,0,0,0,0,0,0,0,0,0,0
0.265,0,265000,0,-69,0,0,0,0,0,0,0,0,0,0
0.2651,0,265100,0,-69,0,0,0,0,0,0,0,0,0,0
0.2652,0,265200,0,-69,0,0,0,0,0,0,0,0,0,0
0.2653,0,265300,0,-69,0,0,0,0,0,0,0,0,0,0
0.2654,0,265400,0,-69,0,0,0,0,0,0,0,0,0,0
0.2655,0,265500,0,-69,0,0,0,0,0,0,0,0,0,0
0.2656,0,265600,0,-69,0,0,0,0,0,0,0,0,0,0
0.2657,0,265700,0,-69,0,0,0,0,0,0,0,0,0,0
0.2658,0,265800,0,-69,0,0,0,0,0,0,0,0,0,0
0.2659,0,265900,0,-69,0,0,0,0,0,0,0,0,0,0
0.266,0,266000,0,-69,0,0,0,0,0,0,0,0,0,0
0.2661,0,266100,0,-69,0,0,0,0,0,0,0,0,0,0
0.2662,0,266200,0,-69,0,0,0,0,0,0,0,0,0,0
0.2663,0,266300,0,-69,0,0,0,0,0,0,0,0,0,0
0.2664,0,266400,0,-69,0,0,0,0,0,0,0,0,0,0
0.2665,0,266500,0,-69,0,0,0,0,0,0,0,0,0,0
0.2666,0,266600,0,-69,0,0,0,0,0,0,0,0,0,0
0.2667,0,266700,0,-69,0,0,0,0,0,0,0,0,0,0
0.2668,0,266800,0,-69,0,0,0,0,0,0,0,0,0,0
0.2669,0,266900,0,-69,0,0,0,0,0,0,0,0,0,0
0.267,0,267000,0,-69,0,0,0,0,0,0,0,0,0,0
0.2671,0,267100,0,-69,0,0,0,0,0,0,0,0,0,0
0.2672,0,267200,0,-69,0,0,0,0,0,0,0,0,0,0
0.2673,0,267300,0,-69,0,0,0,0,0,0,0,0,0,0
0.2674,0,267400,0,-69,0,0,0,0,0,0,0,0,0,0
0.2675,0,267500,0,-69,0,0,0,0,0,0,0,0,0,0
0.2676,0,267600,0,-69,0,0,0,0,0,0,0,0,0,0
